chr1	62680001	62699836
chr1	62787083	62899974
chr1	63156039	63247776
chr1	63332941	63622753
chr1	63784901	63786729
chr1	63792797	63797429
chr1	63801491	63831260
chr1	64040364	64086886
chr1	64127916	64237689
chr1	64649179	64667489
chr1	64712027	64934475
chr1	65160741	65208777
chr1	65434187	65443259
chr1	65470159	65486650
chr1	65490757	65521437
chr1	65526191	65611231
chr1	65699828	65773217
chr1	65883552	65884130
chr1	66105176	66256855
chr1	66842262	66997824
chr1	67212768	67216139
chr1	67246730	67261423
chr1	67268942	67276571
chr1	67456302	67463014
chr1	67522080	67555858
chr1	67602654	67630168
chr1	67727650	67771046
chr1	67864583	67871492
chr1	67898123	68148859
chr1	68156021	68165148
chr1	68700284	68892506
chr1	68917642	68937834
chr1	69006310	70223857
chr1	70591171	70608484
chr1	70719701	70722684
chr1	70835705	70874900
chr1	70907534	71170135
chr1	71254151	71416114
chr1	71705406	71866624
chr1	72750405	73769852
chr1	73806560	74489701
chr1	75012116	75031794
chr1	75141422	75169171
chr1	75234360	75593658
chr1	75629218	75670074
chr1	76078799	76101850
chr1	76231355	76249878
chr1	76380923	76382557
chr1	76400116	76538388
chr1	77098669	77331185
chr1	77531737	77552666
chr1	77687132	77745661
chr1	78027654	78028189
chr1	78150343	78159673
chr1	78227564	78243308
chr1	78347225	78352199
chr1	78411578	78411590
chr1	78446777	78468635
chr1	78484995	78509588
chr1	78605112	78693282
chr1	78761574	78954727
chr1	79008386	79084087
chr1	79131763	79150744
chr1	79154828	79353448
chr1	79474495	82264081
chr1	82460107	83437565
chr1	83453891	83909736
chr1	83922454	84039470
chr1	84466833	84607951
chr1	84706181	84741003
chr1	84745140	84762048
chr1	84818481	84828640
chr1	84882691	84942919
chr1	85016647	85016803
chr1	85042163	85091912
chr1	85099429	85107389
chr1	85158240	85277085
chr1	85360896	85389265
chr1	85464796	85481764
chr1	85516223	85525992
chr1	85601556	85621355
chr1	85668728	85713636
chr1	85727355	85729459
chr1	85932889	86044443
chr1	86051648	86113105
chr1	86176116	86192915
chr1	86624154	86813776
chr1	86864025	86887768
chr1	86924240	86932394
chr1	86967974	87010758
chr1	87048432	87097958
chr1	87123059	87168252
chr1	87215867	87326127
chr1	87577681	87595679
chr1	87600718	87775576
chr1	87779676	87792150
chr1	87816607	87817209
chr1	87839338	87916922
chr1	87921056	88941510
chr1	88945810	89002735
chr1	89303938	89316320
chr1	89359301	89399455
chr1	89460643	89470359
chr1	89490549	89515986
chr1	89533043	89571309
chr1	89593799	89595433
chr1	89643723	89644830
chr1	89666633	89722633
chr1	89740544	89752940
chr1	89758045	89827435
chr1	89855719	89871237
chr1	89892493	89988396
chr1	90065420	90088407
chr1	90187094	90285479
chr1	90403989	90451271
chr1	90455503	90456823
chr1	90496094	91175578
chr1	91184794	91293103
chr1	91319175	91378856
chr1	91489812	91724322
chr1	91872426	91964403
chr1	91993321	92143899
chr1	92353836	92412927
chr1	92481985	92493532
chr1	92531093	92543861
chr1	92615401	92630608
chr1	92652280	92681572
chr1	92855732	92938317
chr1	92953628	92972252
chr1	93259961	93295593
chr1	93429079	93542791
chr1	93606638	93613298
chr1	93746287	93773665
chr1	93830148	93911687
chr1	94022218	94025342
chr1	94148926	94217111
chr1	94242930	94310387
chr1	94315213	94315792
chr1	94321887	94333013
chr1	94346762	94350589
chr1	94377012	94456393
chr1	94588705	94632462
chr1	94705307	94881932
chr1	94986219	94992731
chr1	95009413	95121088
chr1	95430826	95446278
chr1	95540507	95548007
chr1	95552119	95580893
chr1	95714781	95938292
chr1	95946912	95968531
chr1	95972615	95973895
chr1	95983020	97159411
chr1	97163723	97185174
chr1	97282605	97541299
chr1	98388615	98451555
chr1	98517249	98674266
chr1	98740214	99125235
chr1	99228056	99353800
chr1	99616408	99727847
chr1	99777138	100109430
chr1	100162097	100172258
chr1	100233349	100313639
chr1	100391579	100432000
chr1	100494534	100501788
chr1	100645829	100650477
chr1	100717409	100729713
chr1	100760325	100816022
chr1	100967021	101001727
chr1	101009583	101090605
chr1	101114560	101183195
chr1	101206601	101335927
chr1	101449311	101453179
chr1	101554819	101700304
chr1	101709076	101744453
chr1	101748573	101804424
chr1	101808451	102266126
chr1	102464790	103340022
chr1	103576052	104066577
chr1	104124149	104157998
chr1	104170400	104196301
chr1	104209173	104228039
chr1	104240912	104255374
chr1	104264492	104290439
chr1	104303311	104613644
chr1	104621693	106142773
chr1	106163557	107597266
chr1	107603916	107680628
chr1	108026475	108111781
chr1	108539229	108675343
chr1	108744980	108763962
chr1	108788703	108801819
chr1	108818311	108916459
chr1	108955434	108961310
chr1	108977804	108990903
chr1	109015260	109100970
chr1	109183949	109188909
chr1	109205744	109232931
chr1	109246422	109253555
chr1	109354148	109356519
chr1	109403146	109417602
chr1	109508121	109510837
chr1	109586850	109604997
chr1	109620624	109631402
chr1	109645234	109646572
chr1	109751403	109754514
chr1	109782804	109790640
chr1	109827790	109832986
chr1	109971070	110007099
chr1	110045063	110047445
chr1	110054336	110080493
chr1	110143589	110143888
chr1	110157705	110160434
chr1	110176677	110196697
chr1	110206331	110228417
chr1	110238367	110252863
chr1	110262890	110274553
chr1	110285660	110290701
chr1	110308644	110451232
chr1	110475616	110525386
chr1	110568364	110575222
chr1	110599424	110600996
chr1	110615322	110653061
chr1	110658569	110691131
chr1	110746823	110751335
chr1	110778674	110813105
chr1	110817229	110826998
chr1	110891303	110903472
chr1	110935704	110941876
chr1	110960896	110991787
chr1	111001976	111021387
chr1	111035891	111057838
chr1	111063797	111143775
chr1	111150975	111212309
chr1	111219655	111411820
chr1	111444558	111487811
chr1	111508566	111657953
chr1	111749160	111768280
chr1	111788062	111821145
chr1	111830730	111831473
chr1	111865188	111887194
chr1	111897639	111925140
chr1	111934473	111954936
chr1	111972399	111980511
chr1	112006525	112014603
chr1	112023134	112023969
chr1	112048743	112139628
chr1	112152940	112160404
chr1	112261310	112262685
chr1	112312199	112316453
chr1	112543463	112911625
chr1	112915729	112936799
chr1	113006455	113049369
chr1	113259950	113261188
chr1	113271856	113360795
chr1	113422491	113452469
chr1	113513603	113552308
chr1	113669342	113737403
chr1	113750875	113931474
chr1	114230545	114237823
chr1	114458708	114464622
chr1	114526875	114629913
chr1	114697062	114933398
chr1	115055781	115108180
chr1	115240239	115245084
chr1	115302671	115310104
chr1	115325308	115395454
chr1	115539990	115570444
chr1	115578930	115588632
chr1	115634121	115826536
chr1	115882857	116182573
chr1	116313426	116376998
chr1	116385747	116459996
chr1	116470529	116517118
chr1	116614675	116652375
chr1	116679861	116819227
chr1	116823443	116913794
chr1	116963244	116993157
chr1	116997249	117055155
chr1	117211578	117212370
chr1	117216449	117295085
chr1	117313851	117450688
chr1	117534972	117542371
chr1	117581173	117600948
chr1	117647491	117651676
chr1	117666411	117684208
chr1	117755582	117783831
chr1	117788130	117908084
chr1	118070320	118146603
chr1	118173011	118404106
chr1	118729848	119423665
chr1	119534179	119571838
chr1	119728446	119909401
chr1	119938751	119955742
chr1	119967662	120047825
chr1	120059681	120104502
chr1	120117199	120138324
chr1	120143914	120159999
chr1	120192390	120252418
chr1	120313555	120334640
chr1	120356203	120375387
chr1	120389503	120434155
chr1	120441147	120452175
chr1	120614317	120837004
chr1	120857681	120904033
chr1	120916842	120924127
chr1	120937944	121105151
chr1	121131827	121304423
chr1	121315686	142616798
chr1	143259763	143284955
chr1	143291092	143400283
chr1	143405583	143417286
chr1	143421314	143422332
chr1	143469651	143645638
chr1	143746587	143765143
chr1	143769881	143877831
chr1	143881905	143894451
chr1	144096477	144144810
chr1	146469744	146474759
chr1	146478831	146488894
chr1	146516599	146542772
chr1	146546844	146548177
chr1	146552249	146569065
chr1	146587928	146624684
chr1	146646129	146647429
chr1	146653528	146655837
chr1	146699230	146712290
chr1	146769447	146851913
chr1	146991699	147011181
chr1	147100015	147117167
chr1	147144634	147226331
chr1	147234714	147372945
chr1	147383395	147398505
chr1	147486331	147503037
chr1	147507109	147518766
chr1	147522840	147572322
chr1	147601571	147663992
chr1	147668115	147678370
chr1	147693166	147717028
chr1	147721102	147735381
chr1	147739453	147749385
chr1	147765966	147772844
chr1	147776916	147779029
chr1	147783101	147798936
chr1	147818764	147823688
chr1	147827760	147833126
chr1	147933980	147952634
chr1	147957419	147998804
chr1	148002878	148199751
chr1	148204536	148246114
chr1	148348791	148554107
chr1	148558133	148558846
chr1	148600387	148642010
chr1	148646795	148737441
chr1	148762429	148804014
chr1	148808799	148874039
chr1	148904123	148928404
chr1	148955054	149077363
chr1	149081435	149153827
chr1	149157899	149159627
chr1	149163699	149184124
chr1	149188196	149209947
chr1	149214021	149228569
chr1	149234553	149276784
chr1	149300627	149324271
chr1	149328345	149332271
chr1	149336340	149341080
chr1	149345151	149367293
chr1	149380297	149396714
chr1	149402109	149551002
chr1	149555787	149574261
chr1	149618786	149625308
chr1	149653107	149662354
chr1	149666427	149668056
chr1	149674976	149678209
chr1	149686161	149709797
chr1	149713871	149717801
chr1	149721870	149726270
chr1	149730341	149752244
chr1	149787236	149802220
chr1	149806616	149810258
chr1	149816318	149819758
chr1	149826687	149830329
chr1	149834725	149854009
chr1	149861466	149869154
chr1	149891434	149893208
chr1	149984686	150015381
chr1	150019452	150037341
chr1	150119505	150120169
chr1	150133825	150188716
chr1	150210504	150228217
chr1	150261501	150264268
chr1	150282819	150291927
chr1	150327704	150334989
chr1	150451041	150457839
chr1	150492508	150519897
chr1	150535412	150545026
chr1	150554214	150592598
chr1	150604098	150616700
chr1	150695364	150700671
chr1	150740433	150766683
chr1	150851244	150896814
chr1	150949479	150952498
chr1	151093007	151102162
chr1	151121140	151127104
chr1	151164689	151169020
chr1	151224007	151225196
chr1	151241954	151250499
chr1	151302191	151311115
chr1	151321769	151334777
chr1	151347210	151370040
chr1	151433941	151481861
chr1	151558059	151582661
chr1	151691290	151692012
chr1	151704082	151730122
chr1	151768878	151770764
chr1	151806348	151808338
chr1	151828173	151841342
chr1	151884361	151953385
chr1	152017250	152054619
chr1	152063540	152076792
chr1	152089930	152124070
chr1	152133704	152182551
chr1	152198672	152272650
chr1	152341168	152379718
chr1	152388750	152481319
chr1	152490481	152536174
chr1	152541229	152549859
chr1	152554980	152571137
chr1	152575562	152584286
chr1	152588574	152593309
chr1	152597579	152633886
chr1	152639135	152645790
chr1	152651049	152656598
chr1	152661876	152668839
chr1	152673918	152679522
chr1	152683910	152689997
chr1	152694905	152728505
chr1	152736529	152746847
chr1	152751445	152756752
chr1	152762901	152767226
chr1	152772657	152775310
chr1	152781107	152782446
chr1	152787585	152797948
chr1	152802573	152813329
chr1	152818459	152848797
chr1	152859523	152879038
chr1	152886362	152941127
chr1	152947069	152954563
chr1	152960290	152972222
chr1	152978332	153001678
chr1	153007376	153010200
chr1	153015594	153026595
chr1	153031988	153040717
chr1	153046084	153063610
chr1	153069001	153082612
chr1	153087989	153110593
chr1	153115969	153120057
chr1	153125427	153173905
chr1	153179601	153188059
chr1	153197185	153230178
chr1	153236600	153268337
chr1	153285194	153300596
chr1	153323022	153328329
chr1	153335503	153344183
chr1	153350075	153360507
chr1	153365664	153386999
chr1	153397701	153407470
chr1	153414503	153428219
chr1	153435137	153505075
chr1	153526245	153531584
chr1	153540306	153577366
chr1	153620782	153629129
chr1	153645797	153649163
chr1	153668468	153698566
chr1	153754633	153775202
chr1	153897451	153899976
chr1	153960853	153961238
chr1	154129592	154132288
chr1	154168219	154169561
chr1	154250355	154291591
chr1	154325780	154375668
chr1	154443926	154449953
chr1	154533120	154538256
chr1	154582724	154667941
chr1	154844754	154895207
chr1	154911484	154914558
chr1	154953725	154953769
chr1	154968791	154973105
chr1	155038467	155049347
chr1	155062014	155098348
chr1	155114883	155139883
chr1	155190809	155201712
chr1	155273225	155276538
chr1	155302909	155303051
chr1	155535735	155577960
chr1	155586758	155594545
chr1	155620335	155656881
chr1	155710800	155713558
chr1	155856990	155865598
chr1	155906188	155909479
chr1	155914625	155914629
chr1	155950336	155976838
chr1	155992758	156003091
chr1	156053789	156082460
chr1	156111880	156121321
chr1	156149542	156161729
chr1	156271428	156276751
chr1	156318785	156336979
chr1	156357013	156372048
chr1	156401340	156431512
chr1	156462391	156493196
chr1	156544396	156547518
chr1	156558562	156559557
chr1	156573279	156587085
chr1	156597517	156609456
chr1	156631324	156636555
chr1	156649189	156667399
chr1	156677459	156690412
chr1	156723543	156735273
chr1	156772609	156774034
chr1	156788640	156808664
chr1	156853642	156861522
chr1	156888226	156888423
chr1	157017162	157059834
chr1	157071600	157092458
chr1	157110383	157481166
chr1	157524310	157541538
chr1	157569870	157645977
chr1	157672647	157713522
chr1	157748922	157762193
chr1	157791940	157798703
chr1	157813634	157893763
chr1	157920861	157961062
chr1	158071836	158099833
chr1	158112430	158147736
chr1	158158216	158167170
chr1	158175667	158221926
chr1	158230058	158257562
chr1	158266564	158295739
chr1	158303321	158321485
chr1	158329343	158366311
chr1	158371256	158387717
chr1	158392656	158433351
chr1	158438293	158442244
chr1	158466676	158514917
chr1	158519895	158530440
chr1	158535394	158546708
chr1	158551689	158574228
chr1	158658506	158667467
chr1	158672442	158684957
chr1	158689905	158722605
chr1	158727637	158733533
chr1	158738472	158744471
chr1	158749425	158799167
chr1	158821270	158899336
chr1	158948849	158977681
chr1	159026945	159030274
chr1	159048647	159109400
chr1	159113474	159139376
chr1	159178290	159257505
chr1	159280014	159281459
chr1	159286449	159313958
chr1	159440858	159502867
chr1	159507797	159555615
chr1	159560661	159680078
chr1	159686379	159748758
chr1	159754333	159770172
chr1	159788047	159794478
chr1	159809282	159822105
chr1	159834447	159840153
chr1	159871906	159885896
chr1	159917386	159919281
chr1	159926044	159929013
chr1	159950876	159995461
chr1	160003783	160005256
chr1	160042051	160049359
chr1	160070618	160083519
chr1	160115374	160119351
chr1	160234350	160256376
chr1	160330742	160334860
chr1	160344638	160368363
chr1	160400468	160452819
chr1	160495052	160508883
chr1	160551306	160577890
chr1	160619081	160648211
chr1	160683641	160707076
chr1	160726601	160763863
chr1	160834692	160844329
